Run Index,k,Normalization Time,Train Kernel Time,Test Kernel Time,QkNN Time,Accuracy,Noise,Date,Time
18,1,0.0007033348083496094,27.79180884361267,13.99079418182373,0.010029077529907227,1.0,Noisy,03/17/2025,09:06:51
18,2,0.0007033348083496094,27.79180884361267,13.99079418182373,0.008557796478271484,1.0,Noisy,03/17/2025,09:06:51
18,3,0.0007033348083496094,27.79180884361267,13.99079418182373,0.008072137832641602,1.0,Noisy,03/17/2025,09:06:51
18,4,0.0007033348083496094,27.79180884361267,13.99079418182373,0.007987499237060547,0.9666666666666667,Noisy,03/17/2025,09:06:51
18,5,0.0007033348083496094,27.79180884361267,13.99079418182373,0.008000612258911133,1.0,Noisy,03/17/2025,09:06:51
18,6,0.0007033348083496094,27.79180884361267,13.99079418182373,0.012003183364868164,1.0,Noisy,03/17/2025,09:06:51
18,7,0.0007033348083496094,27.79180884361267,13.99079418182373,0.011638879776000977,1.0,Noisy,03/17/2025,09:06:51
18,8,0.0007033348083496094,27.79180884361267,13.99079418182373,0.011950016021728516,1.0,Noisy,03/17/2025,09:06:51
18,9,0.0007033348083496094,27.79180884361267,13.99079418182373,0.011047124862670898,1.0,Noisy,03/17/2025,09:06:51
18,10,0.0007033348083496094,27.79180884361267,13.99079418182373,0.009000301361083984,1.0,Noisy,03/17/2025,09:06:51
18,11,0.0007033348083496094,27.79180884361267,13.99079418182373,0.01429128646850586,1.0,Noisy,03/17/2025,09:06:51
18,12,0.0007033348083496094,27.79180884361267,13.99079418182373,0.012953042984008789,1.0,Noisy,03/17/2025,09:06:51
18,13,0.0007033348083496094,27.79180884361267,13.99079418182373,0.009042739868164062,1.0,Noisy,03/17/2025,09:06:51
18,14,0.0007033348083496094,27.79180884361267,13.99079418182373,0.008976936340332031,1.0,Noisy,03/17/2025,09:06:51
18,15,0.0007033348083496094,27.79180884361267,13.99079418182373,0.01598501205444336,1.0,Noisy,03/17/2025,09:06:51
18,16,0.0007033348083496094,27.79180884361267,13.99079418182373,0.015661239624023438,1.0,Noisy,03/17/2025,09:06:51
18,17,0.0007033348083496094,27.79180884361267,13.99079418182373,0.014004230499267578,1.0,Noisy,03/17/2025,09:06:51
18,18,0.0007033348083496094,27.79180884361267,13.99079418182373,0.011125802993774414,1.0,Noisy,03/17/2025,09:06:51
18,19,0.0007033348083496094,27.79180884361267,13.99079418182373,0.010921239852905273,1.0,Noisy,03/17/2025,09:06:51
18,20,0.0007033348083496094,27.79180884361267,13.99079418182373,0.010633230209350586,1.0,Noisy,03/17/2025,09:06:51
18,21,0.0007033348083496094,27.79180884361267,13.99079418182373,0.008975982666015625,1.0,Noisy,03/17/2025,09:06:51
18,22,0.0007033348083496094,27.79180884361267,13.99079418182373,0.00799870491027832,1.0,Noisy,03/17/2025,09:06:51
18,23,0.0007033348083496094,27.79180884361267,13.99079418182373,0.010006427764892578,1.0,Noisy,03/17/2025,09:06:51
18,24,0.0007033348083496094,27.79180884361267,13.99079418182373,0.009647607803344727,1.0,Noisy,03/17/2025,09:06:51
18,25,0.0007033348083496094,27.79180884361267,13.99079418182373,0.012553930282592773,1.0,Noisy,03/17/2025,09:06:51
18,26,0.0007033348083496094,27.79180884361267,13.99079418182373,0.010062456130981445,1.0,Noisy,03/17/2025,09:06:51
18,27,0.0007033348083496094,27.79180884361267,13.99079418182373,0.012002706527709961,1.0,Noisy,03/17/2025,09:06:51
18,28,0.0007033348083496094,27.79180884361267,13.99079418182373,0.012475013732910156,1.0,Noisy,03/17/2025,09:06:51
18,29,0.0007033348083496094,27.79180884361267,13.99079418182373,0.012050151824951172,1.0,Noisy,03/17/2025,09:06:51
18,30,0.0007033348083496094,27.79180884361267,13.99079418182373,0.010999679565429688,1.0,Noisy,03/17/2025,09:06:51
