Run Index,k,Normalization Time,Train Kernel Time,Test Kernel Time,QkNN Time,Accuracy,Noise,Date,Time
4,1,0.0,15.97257137298584,8.341409683227539,0.006659746170043945,1.0,Combined,02/18/2025,14:30:37
4,2,0.0,15.97257137298584,8.341409683227539,0.005530595779418945,1.0,Combined,02/18/2025,14:30:37
4,3,0.0,15.97257137298584,8.341409683227539,0.007357120513916016,1.0,Combined,02/18/2025,14:30:37
4,4,0.0,15.97257137298584,8.341409683227539,0.005509138107299805,0.9666666666666667,Combined,02/18/2025,14:30:37
4,5,0.0,15.97257137298584,8.341409683227539,0.007024526596069336,1.0,Combined,02/18/2025,14:30:37
4,6,0.0,15.97257137298584,8.341409683227539,0.005913257598876953,1.0,Combined,02/18/2025,14:30:37
4,7,0.0,15.97257137298584,8.341409683227539,0.0072154998779296875,1.0,Combined,02/18/2025,14:30:37
4,8,0.0,15.97257137298584,8.341409683227539,0.005999088287353516,1.0,Combined,02/18/2025,14:30:37
4,9,0.0,15.97257137298584,8.341409683227539,0.007001399993896484,1.0,Combined,02/18/2025,14:30:37
4,10,0.0,15.97257137298584,8.341409683227539,0.007022380828857422,1.0,Combined,02/18/2025,14:30:37
4,11,0.0,15.97257137298584,8.341409683227539,0.0065610408782958984,1.0,Combined,02/18/2025,14:30:37
4,12,0.0,15.97257137298584,8.341409683227539,0.007472991943359375,1.0,Combined,02/18/2025,14:30:37
4,13,0.0,15.97257137298584,8.341409683227539,0.006459712982177734,1.0,Combined,02/18/2025,14:30:37
4,14,0.0,15.97257137298584,8.341409683227539,0.012262105941772461,1.0,Combined,02/18/2025,14:30:37
4,15,0.0,15.97257137298584,8.341409683227539,0.010005474090576172,1.0,Combined,02/18/2025,14:30:37
4,16,0.0,15.97257137298584,8.341409683227539,0.006505489349365234,1.0,Combined,02/18/2025,14:30:37
4,17,0.0,15.97257137298584,8.341409683227539,0.0072612762451171875,1.0,Combined,02/18/2025,14:30:37
4,18,0.0,15.97257137298584,8.341409683227539,0.007997989654541016,1.0,Combined,02/18/2025,14:30:37
4,19,0.0,15.97257137298584,8.341409683227539,0.008665800094604492,1.0,Combined,02/18/2025,14:30:37
4,20,0.0,15.97257137298584,8.341409683227539,0.011095762252807617,1.0,Combined,02/18/2025,14:30:37
4,21,0.0,15.97257137298584,8.341409683227539,0.005993366241455078,1.0,Combined,02/18/2025,14:30:37
4,22,0.0,15.97257137298584,8.341409683227539,0.009999513626098633,1.0,Combined,02/18/2025,14:30:37
4,23,0.0,15.97257137298584,8.341409683227539,0.00951242446899414,1.0,Combined,02/18/2025,14:30:37
4,24,0.0,15.97257137298584,8.341409683227539,0.007999897003173828,1.0,Combined,02/18/2025,14:30:37
4,25,0.0,15.97257137298584,8.341409683227539,0.010006427764892578,1.0,Combined,02/18/2025,14:30:37
4,26,0.0,15.97257137298584,8.341409683227539,0.009023666381835938,1.0,Combined,02/18/2025,14:30:37
4,27,0.0,15.97257137298584,8.341409683227539,0.006997346878051758,1.0,Combined,02/18/2025,14:30:37
4,28,0.0,15.97257137298584,8.341409683227539,0.006998777389526367,1.0,Combined,02/18/2025,14:30:37
4,29,0.0,15.97257137298584,8.341409683227539,0.0074558258056640625,1.0,Combined,02/18/2025,14:30:37
4,30,0.0,15.97257137298584,8.341409683227539,0.007000923156738281,1.0,Combined,02/18/2025,14:30:37
