Run Index,k,Normalization Time,Train Kernel Time,Test Kernel Time,QkNN Time,Accuracy,Noise,Date,Time
35,1,0.0,17.748640537261963,9.724833965301514,0.011003255844116211,1.0,T1Relaxation,03/17/2025,21:29:56
35,2,0.0,17.748640537261963,9.724833965301514,0.009996652603149414,1.0,T1Relaxation,03/17/2025,21:29:56
35,3,0.0,17.748640537261963,9.724833965301514,0.0076274871826171875,1.0,T1Relaxation,03/17/2025,21:29:56
35,4,0.0,17.748640537261963,9.724833965301514,0.006983041763305664,1.0,T1Relaxation,03/17/2025,21:29:56
35,5,0.0,17.748640537261963,9.724833965301514,0.00807499885559082,1.0,T1Relaxation,03/17/2025,21:29:56
35,6,0.0,17.748640537261963,9.724833965301514,0.00801539421081543,1.0,T1Relaxation,03/17/2025,21:29:56
35,7,0.0,17.748640537261963,9.724833965301514,0.00799250602722168,1.0,T1Relaxation,03/17/2025,21:29:56
35,8,0.0,17.748640537261963,9.724833965301514,0.007783174514770508,1.0,T1Relaxation,03/17/2025,21:29:56
35,9,0.0,17.748640537261963,9.724833965301514,0.007932186126708984,1.0,T1Relaxation,03/17/2025,21:29:56
35,10,0.0,17.748640537261963,9.724833965301514,0.006997585296630859,1.0,T1Relaxation,03/17/2025,21:29:56
35,11,0.0,17.748640537261963,9.724833965301514,0.009008646011352539,1.0,T1Relaxation,03/17/2025,21:29:56
35,12,0.0,17.748640537261963,9.724833965301514,0.008003950119018555,1.0,T1Relaxation,03/17/2025,21:29:56
35,13,0.0,17.748640537261963,9.724833965301514,0.008640050888061523,1.0,T1Relaxation,03/17/2025,21:29:56
35,14,0.0,17.748640537261963,9.724833965301514,0.009003400802612305,1.0,T1Relaxation,03/17/2025,21:29:56
35,15,0.0,17.748640537261963,9.724833965301514,0.009781360626220703,1.0,T1Relaxation,03/17/2025,21:29:56
35,16,0.0,17.748640537261963,9.724833965301514,0.009787797927856445,1.0,T1Relaxation,03/17/2025,21:29:56
35,17,0.0,17.748640537261963,9.724833965301514,0.008564949035644531,1.0,T1Relaxation,03/17/2025,21:29:56
35,18,0.0,17.748640537261963,9.724833965301514,0.006563901901245117,1.0,T1Relaxation,03/17/2025,21:29:56
35,19,0.0,17.748640537261963,9.724833965301514,0.007071733474731445,1.0,T1Relaxation,03/17/2025,21:29:56
35,20,0.0,17.748640537261963,9.724833965301514,0.007996082305908203,1.0,T1Relaxation,03/17/2025,21:29:56
35,21,0.0,17.748640537261963,9.724833965301514,0.00801229476928711,1.0,T1Relaxation,03/17/2025,21:29:56
35,22,0.0,17.748640537261963,9.724833965301514,0.006992816925048828,1.0,T1Relaxation,03/17/2025,21:29:56
35,23,0.0,17.748640537261963,9.724833965301514,0.008000373840332031,1.0,T1Relaxation,03/17/2025,21:29:56
35,24,0.0,17.748640537261963,9.724833965301514,0.007998228073120117,1.0,T1Relaxation,03/17/2025,21:29:56
35,25,0.0,17.748640537261963,9.724833965301514,0.01063847541809082,1.0,T1Relaxation,03/17/2025,21:29:56
35,26,0.0,17.748640537261963,9.724833965301514,0.01113438606262207,1.0,T1Relaxation,03/17/2025,21:29:56
35,27,0.0,17.748640537261963,9.724833965301514,0.009002685546875,1.0,T1Relaxation,03/17/2025,21:29:56
35,28,0.0,17.748640537261963,9.724833965301514,0.01099705696105957,1.0,T1Relaxation,03/17/2025,21:29:56
35,29,0.0,17.748640537261963,9.724833965301514,0.008000612258911133,1.0,T1Relaxation,03/17/2025,21:29:56
35,30,0.0,17.748640537261963,9.724833965301514,0.006763935089111328,1.0,T1Relaxation,03/17/2025,21:29:56
