Run Index,k,Normalization Time,Train Kernel Time,Test Kernel Time,QkNN Time,Accuracy,Noise,Date,Time
46,1,0.0,17.765181064605713,8.382679462432861,0.011000394821166992,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,2,0.0,17.765181064605713,8.382679462432861,0.010499954223632812,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,3,0.0,17.765181064605713,8.382679462432861,0.005999326705932617,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,4,0.0,17.765181064605713,8.382679462432861,0.006000518798828125,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,5,0.0,17.765181064605713,8.382679462432861,0.00600123405456543,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,6,0.0,17.765181064605713,8.382679462432861,0.005999565124511719,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,7,0.0,17.765181064605713,8.382679462432861,0.007001161575317383,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,8,0.0,17.765181064605713,8.382679462432861,0.005999326705932617,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,9,0.0,17.765181064605713,8.382679462432861,0.006520986557006836,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,10,0.0,17.765181064605713,8.382679462432861,0.0069997310638427734,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,11,0.0,17.765181064605713,8.382679462432861,0.013020753860473633,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,12,0.0,17.765181064605713,8.382679462432861,0.007998943328857422,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,13,0.0,17.765181064605713,8.382679462432861,0.008000373840332031,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,14,0.0,17.765181064605713,8.382679462432861,0.008585453033447266,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,15,0.0,17.765181064605713,8.382679462432861,0.007961273193359375,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,16,0.0,17.765181064605713,8.382679462432861,0.0070002079010009766,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,17,0.0,17.765181064605713,8.382679462432861,0.00599980354309082,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,18,0.0,17.765181064605713,8.382679462432861,0.005999088287353516,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,19,0.0,17.765181064605713,8.382679462432861,0.005999326705932617,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,20,0.0,17.765181064605713,8.382679462432861,0.007021903991699219,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,21,0.0,17.765181064605713,8.382679462432861,0.008564233779907227,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,22,0.0,17.765181064605713,8.382679462432861,0.006999492645263672,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,23,0.0,17.765181064605713,8.382679462432861,0.006000041961669922,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,24,0.0,17.765181064605713,8.382679462432861,0.007012605667114258,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,25,0.0,17.765181064605713,8.382679462432861,0.007000923156738281,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,26,0.0,17.765181064605713,8.382679462432861,0.007502079010009766,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,27,0.0,17.765181064605713,8.382679462432861,0.006510734558105469,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,28,0.0,17.765181064605713,8.382679462432861,0.007005929946899414,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,29,0.0,17.765181064605713,8.382679462432861,0.0060007572174072266,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
46,30,0.0,17.765181064605713,8.382679462432861,0.0060007572174072266,0.9666666666666667,T2Dephasing,03/17/2025,21:57:44
